,Global_active_power,Global_reactive_power,Voltage,Sub_metering_1,Sub_metering_2,Sub_metering_3,converted_Date_week,Time_h,Time_min,target
7039,0.302,0.0,243.54,0,1,0.0,51,14,43,1.0
7040,0.29,0.0,243.08,0,0,0.0,51,14,44,0.0
7041,0.508,0.066,243.71,0,3,0.0,51,14,45,3.0
7042,0.488,0.0,242.57,0,4,0.0,51,14,46,4.0
7043,0.5,0.058,242.42,0,4,0.0,51,14,47,4.0
7044,0.614,0.188,243.38,0,3,0.0,51,14,48,3.0
7045,0.614,0.204,244.03,0,4,0.0,51,14,49,4.0
7046,0.598,0.188,243.97,0,3,0.0,51,14,50,3.0
7047,0.606,0.198,243.54,0,4,0.0,51,14,51,4.0
7048,0.592,0.178,243.12,0,3,0.0,51,14,52,3.0
7049,0.384,0.116,242.37,0,1,0.0,51,14,53,1.0
7050,0.4,0.118,241.89,0,0,0.0,51,14,54,0.0
7051,0.382,0.124,244.12,0,0,0.0,51,14,55,0.0
7052,0.362,0.13,244.7,0,0,0.0,51,14,56,0.0
7053,0.32,0.128,245.19,0,0,0.0,51,14,57,0.0
7054,0.338,0.136,245.9,0,1,0.0,51,14,58,1.0
7055,0.336,0.134,246.36,0,0,0.0,51,14,59,0.0
7056,0.4,0.134,245.84,0,0,0.0,51,15,0,0.0
7057,0.378,0.126,245.08,0,0,0.0,51,15,1,0.0
7058,0.324,0.0,244.16,0,0,0.0,51,15,2,0.0
7059,0.28,0.0,243.85,0,0,0.0,51,15,3,0.0
7060,0.3,0.0,242.73,0,1,0.0,51,15,4,1.0
7061,0.278,0.0,242.6,0,0,0.0,51,15,5,0.0
7062,0.276,0.0,243.32,0,0,0.0,51,15,6,0.0
7063,0.236,0.0,244.25,0,0,0.0,51,15,7,0.0
7064,0.262,0.0,244.65,0,0,0.0,51,15,8,0.0
7065,0.242,0.0,244.71,0,0,0.0,51,15,9,0.0
7066,0.26,0.0,244.16,0,1,0.0,51,15,10,1.0
7067,0.242,0.0,244.86,0,0,0.0,51,15,11,0.0
7068,0.26,0.0,244.17,0,0,0.0,51,15,12,0.0
7069,0.24,0.0,243.34,0,0,0.0,51,15,13,0.0
7070,0.258,0.0,243.04,0,0,0.0,51,15,14,0.0
7071,0.24,0.0,243.86,0,0,0.0,51,15,15,0.0
7072,0.24,0.0,242.93,0,1,0.0,51,15,16,1.0
7073,0.218,0.0,243.8,0,0,0.0,51,15,17,0.0
7074,0.24,0.0,244.68,0,0,0.0,51,15,18,0.0
7075,0.22,0.0,245.03,0,0,0.0,51,15,19,0.0
7076,0.322,0.084,244.99,0,0,0.0,51,15,20,0.0
7077,0.306,0.098,245.54,0,0,0.0,51,15,21,0.0
7078,0.312,0.1,245.5,0,1,0.0,51,15,22,1.0
7079,0.372,0.1,242.72,0,0,0.0,51,15,23,0.0
7080,0.506,0.094,241.46,0,0,0.0,51,15,24,0.0
7081,0.536,0.098,241.81,0,0,0.0,51,15,25,0.0
7082,0.514,0.09,241.5,0,0,0.0,51,15,26,0.0
7083,0.57,0.15,241.9,0,1,0.0,51,15,27,1.0
7084,0.55,0.15,241.76,0,0,0.0,51,15,28,0.0
7085,0.412,0.124,241.96,0,0,0.0,51,15,29,0.0
7086,0.32,0.114,241.84,0,0,0.0,51,15,30,0.0
7087,0.338,0.118,241.81,0,0,0.0,51,15,31,0.0
7088,0.316,0.112,241.07,0,0,0.0,51,15,32,0.0
7089,0.332,0.112,240.33,0,1,0.0,51,15,33,1.0
7090,0.314,0.112,241.37,0,0,0.0,51,15,34,0.0
7091,0.334,0.118,241.79,0,0,0.0,51,15,35,0.0
7092,0.314,0.114,241.9,0,0,0.0,51,15,36,0.0
7093,0.332,0.12,242.11,0,0,0.0,51,15,37,0.0
7094,0.312,0.114,242.17,0,0,0.0,51,15,38,0.0
7095,0.332,0.12,242.14,0,1,0.0,51,15,39,1.0
7096,0.312,0.116,242.35,0,0,0.0,51,15,40,0.0
7097,0.332,0.124,242.71,0,0,0.0,51,15,41,0.0
7098,0.228,0.0,242.99,0,0,0.0,51,15,42,0.0
7099,0.236,0.0,241.8,0,0,0.0,51,15,43,0.0
7100,0.216,0.0,241.64,0,0,0.0,51,15,44,0.0
7101,0.244,0.0,242.08,0,1,0.0,51,15,45,1.0
7102,0.324,0.0,242.02,0,0,0.0,51,15,46,0.0
7103,0.39,0.0,241.89,0,0,0.0,51,15,47,0.0
7104,0.516,0.0,241.59,0,0,0.0,51,15,48,0.0
7105,0.324,0.0,242.41,0,0,0.0,51,15,49,0.0
7106,0.218,0.0,242.08,0,0,0.0,51,15,50,0.0
7107,0.238,0.0,242.52,0,0,0.0,51,15,51,0.0
7108,0.228,0.0,242.1,0,0,0.0,51,15,52,0.0
7109,0.228,0.0,242.4,0,1,0.0,51,15,53,1.0
7110,0.238,0.0,242.15,0,0,0.0,51,15,54,0.0
7111,0.22,0.0,242.82,0,0,0.0,51,15,55,0.0
7112,0.238,0.0,242.52,0,0,0.0,51,15,56,0.0
7113,0.218,0.0,243.2,0,0,0.0,51,15,57,0.0
7114,0.238,0.0,242.81,0,1,0.0,51,15,58,1.0
7115,0.22,0.0,243.57,0,0,0.0,51,15,59,0.0
7116,0.238,0.0,243.27,0,0,0.0,51,16,0,0.0
7117,1.148,0.0,242.45,0,0,13.0,51,16,1,13.0
7118,1.354,0.0,242.0,0,0,19.0,51,16,2,19.0
7119,1.314,0.0,241.3,0,0,18.0,51,16,3,18.0
7120,1.326,0.0,241.57,0,1,18.0,51,16,4,19.0
7121,1.3,0.0,241.27,0,0,18.0,51,16,5,18.0
7122,1.324,0.0,241.56,0,0,18.0,51,16,6,18.0
7123,1.372,0.0,241.06,0,0,18.0,51,16,7,18.0
7124,1.426,0.106,241.49,0,0,18.0,51,16,8,18.0
7125,1.4,0.102,241.63,0,0,18.0,51,16,9,18.0
7126,1.432,0.112,242.89,0,1,18.0,51,16,10,19.0
7127,1.408,0.106,242.64,0,0,18.0,51,16,11,18.0
7128,1.416,0.108,241.64,0,0,18.0,51,16,12,18.0
7129,1.382,0.098,240.64,0,0,18.0,51,16,13,18.0
7130,1.444,0.142,240.63,0,0,17.0,51,16,14,17.0
7131,1.436,0.208,240.95,0,0,18.0,51,16,15,18.0
7132,1.454,0.212,240.78,0,1,18.0,51,16,16,19.0
7133,1.504,0.29,240.97,0,1,18.0,51,16,17,19.0
7134,1.598,0.342,241.7,0,2,18.0,51,16,18,20.0
7135,1.528,0.34,242.02,0,1,17.0,51,16,19,18.0
7136,1.55,0.344,241.9,0,2,18.0,51,16,20,20.0
7137,1.496,0.288,241.55,0,1,18.0,51,16,21,19.0
7138,1.508,0.182,241.0,0,2,18.0,51,16,22,20.0
7139,1.498,0.094,240.47,0,1,18.0,51,16,23,19.0
7140,1.358,0.094,240.55,0,2,17.0,51,16,24,19.0
7141,1.37,0.096,240.28,0,2,18.0,51,16,25,20.0
7142,1.346,0.09,239.95,0,1,18.0,51,16,26,19.0
7143,1.362,0.094,239.71,0,2,17.0,51,16,27,19.0
7144,1.352,0.092,240.74,0,1,18.0,51,16,28,19.0
7145,1.37,0.098,240.69,0,2,18.0,51,16,29,20.0
7146,1.35,0.092,240.69,0,1,18.0,51,16,30,19.0
7147,1.358,0.094,239.68,0,2,17.0,51,16,31,19.0
7148,1.328,0.086,238.83,0,1,18.0,51,16,32,19.0
7149,1.344,0.088,238.6,0,2,17.0,51,16,33,19.0
7150,1.316,0.082,237.85,0,1,17.0,51,16,34,18.0
7151,1.336,0.086,238.06,0,2,18.0,51,16,35,20.0
7152,1.32,0.084,238.33,0,1,17.0,51,16,36,18.0
7153,1.336,0.088,238.23,0,2,18.0,51,16,37,20.0
7154,1.316,0.084,238.23,0,1,17.0,51,16,38,18.0
7155,1.336,0.088,238.33,0,1,17.0,51,16,39,18.0
7156,1.328,0.086,239.38,0,2,18.0,51,16,40,20.0
7157,1.328,0.064,239.08,0,1,17.0,51,16,41,18.0
7158,1.246,0.0,238.32,0,0,18.0,51,16,42,18.0
7159,1.264,0.0,238.34,0,0,17.0,51,16,43,17.0
7160,1.248,0.0,238.69,0,0,18.0,51,16,44,18.0
7161,1.268,0.0,238.72,0,1,17.0,51,16,45,18.0
7162,1.25,0.0,238.84,0,0,18.0,51,16,46,18.0
7163,1.382,0.09,238.79,0,0,17.0,51,16,47,17.0
7164,1.368,0.088,238.3,0,0,17.0,51,16,48,17.0
7165,1.384,0.092,238.19,0,0,18.0,51,16,49,18.0
7166,1.364,0.086,238.27,0,0,17.0,51,16,50,17.0
7167,1.38,0.09,237.99,0,1,18.0,51,16,51,19.0
7168,1.36,0.086,237.78,0,0,17.0,51,16,52,17.0
7169,1.364,0.088,237.33,0,0,17.0,51,16,53,17.0
7170,1.376,0.092,238.4,0,0,18.0,51,16,54,18.0
7171,1.36,0.09,238.39,0,0,17.0,51,16,55,17.0
7172,1.382,0.092,238.23,0,0,17.0,51,16,56,17.0
7173,1.62,0.084,238.25,0,0,18.0,51,16,57,18.0
7174,1.512,0.09,238.24,0,1,17.0,51,16,58,18.0
7175,1.466,0.086,238.72,0,0,18.0,51,16,59,18.0
7176,1.53,0.092,239.01,0,0,17.0,51,17,0,17.0
7177,1.516,0.0,238.31,0,0,17.0,51,17,1,17.0
7178,1.308,0.0,239.14,0,0,18.0,51,17,2,18.0
7179,1.272,0.0,239.44,0,0,17.0,51,17,3,17.0
7180,1.27,0.0,237.98,0,1,18.0,51,17,4,19.0
7181,0.266,0.0,237.72,0,0,1.0,51,17,5,1.0
7182,0.306,0.0,237.46,0,0,0.0,51,17,6,0.0
7183,0.206,0.0,237.02,0,0,0.0,51,17,7,0.0
7184,0.252,0.0,236.79,0,0,0.0,51,17,8,0.0
7185,0.314,0.0,236.33,0,0,0.0,51,17,9,0.0
7186,0.478,0.054,235.47,0,1,0.0,51,17,10,1.0
7187,0.448,0.054,234.67,0,0,0.0,51,17,11,0.0
7188,0.47,0.062,235.68,0,0,0.0,51,17,12,0.0
7189,0.45,0.058,235.67,0,0,0.0,51,17,13,0.0
7190,0.682,0.198,234.63,0,0,0.0,51,17,14,0.0
7191,1.276,0.534,234.11,0,0,0.0,51,17,15,0.0
7192,1.278,0.532,233.79,0,1,0.0,51,17,16,1.0
7193,1.256,0.528,234.02,0,0,0.0,51,17,17,0.0
7194,1.174,0.404,234.13,0,0,0.0,51,17,18,0.0
7195,0.37,0.0,235.87,0,0,0.0,51,17,19,0.0
7196,0.45,0.0,235.67,0,0,0.0,51,17,20,0.0
7197,0.532,0.046,235.87,0,0,0.0,51,17,21,0.0
7198,1.068,0.048,234.52,0,1,6.0,51,17,22,7.0
7199,1.588,0.054,234.38,0,0,18.0,51,17,23,18.0
7200,1.574,0.054,234.1,0,0,17.0,51,17,24,17.0
7201,1.572,0.052,234.01,0,0,17.0,51,17,25,17.0
7202,1.592,0.0,234.66,0,0,17.0,51,17,26,17.0
7203,1.764,0.068,234.06,0,1,17.0,51,17,27,18.0
7204,1.756,0.064,234.01,0,0,17.0,51,17,28,17.0
7205,1.778,0.068,234.48,0,0,17.0,51,17,29,17.0
7206,1.76,0.076,234.22,0,0,17.0,51,17,30,17.0
7207,1.78,0.092,233.86,0,0,16.0,51,17,31,16.0
7208,1.768,0.09,234.53,0,0,17.0,51,17,32,17.0
7209,1.784,0.086,234.94,0,1,17.0,51,17,33,18.0
7210,1.764,0.068,235.53,0,0,17.0,51,17,34,17.0
7211,1.782,0.072,235.57,0,0,17.0,51,17,35,17.0
7212,1.796,0.068,235.43,0,0,17.0,51,17,36,17.0
7213,1.834,0.072,235.28,0,0,17.0,51,17,37,17.0
7214,1.596,0.128,235.11,0,0,17.0,51,17,38,17.0
7215,1.698,0.284,235.8,0,1,17.0,51,17,39,18.0
7216,1.926,0.27,235.14,0,0,17.0,51,17,40,17.0
7217,2.412,0.176,234.05,0,0,17.0,51,17,41,17.0
7218,2.684,0.126,233.41,0,0,17.0,51,17,42,17.0
7219,2.878,0.126,233.13,0,0,16.0,51,17,43,16.0
7220,2.792,0.126,233.3,0,0,17.0,51,17,44,17.0
7221,2.816,0.132,233.48,0,0,17.0,51,17,45,17.0
7222,2.798,0.13,233.61,0,0,17.0,51,17,46,17.0
7223,2.82,0.134,233.72,0,1,16.0,51,17,47,17.0
7224,3.102,0.344,234.79,0,0,17.0,51,17,48,17.0
7225,3.584,0.688,234.16,0,0,17.0,51,17,49,17.0
7226,3.504,0.664,232.49,0,0,17.0,51,17,50,17.0
7227,3.534,0.66,233.53,0,0,16.0,51,17,51,16.0
7228,3.092,0.338,233.73,0,0,17.0,51,17,52,17.0
7229,2.846,0.142,234.98,0,1,17.0,51,17,53,18.0
7230,2.828,0.138,234.43,0,0,17.0,51,17,54,17.0
7231,2.89,0.138,234.46,0,0,17.0,51,17,55,17.0
7232,2.868,0.138,234.12,0,0,17.0,51,17,56,17.0
7233,2.802,0.134,233.76,0,0,16.0,51,17,57,16.0
7234,2.82,0.138,233.72,0,1,17.0,51,17,58,18.0
7235,2.804,0.134,233.82,0,0,17.0,51,17,59,17.0
7236,2.864,0.134,233.14,0,0,17.0,51,18,0,17.0
7237,2.804,0.136,233.88,0,0,16.0,51,18,1,16.0
7238,2.828,0.14,234.06,0,0,17.0,51,18,2,17.0
7239,2.55,0.0,234.82,0,0,17.0,51,18,3,17.0
7240,2.49,0.0,233.78,0,1,17.0,51,18,4,18.0
7241,2.39,0.0,234.22,0,0,17.0,51,18,5,17.0
7242,2.496,0.114,233.64,0,0,16.0,51,18,6,16.0
7243,2.618,0.182,234.08,0,0,17.0,51,18,7,17.0
7244,2.508,0.17,233.84,0,0,17.0,51,18,8,17.0
7245,2.49,0.166,234.11,0,0,17.0,51,18,9,17.0
7246,2.774,0.278,233.99,0,1,17.0,51,18,10,18.0
7247,2.496,0.17,234.77,0,0,16.0,51,18,11,16.0
7248,2.488,0.136,234.84,0,0,17.0,51,18,12,17.0
7249,2.466,0.072,235.19,0,0,17.0,51,18,13,17.0
7250,2.44,0.076,234.77,0,0,17.0,51,18,14,17.0
7251,2.436,0.078,234.32,0,0,17.0,51,18,15,17.0
7252,2.428,0.074,234.5,0,1,17.0,51,18,16,18.0
7253,2.414,0.072,234.83,0,0,17.0,51,18,17,17.0
7254,2.426,0.074,234.38,0,0,17.0,51,18,18,17.0
7255,2.422,0.074,235.27,0,0,17.0,51,18,19,17.0
7256,2.432,0.076,234.75,0,0,17.0,51,18,20,17.0
7257,2.374,0.0,234.49,0,0,16.0,51,18,21,16.0
7258,2.384,0.048,234.39,0,1,17.0,51,18,22,18.0
7259,2.348,0.056,233.41,0,0,17.0,51,18,23,17.0
7260,3.64,0.402,232.29,0,0,16.0,51,18,24,16.0
7261,3.81,0.53,231.87,0,2,17.0,51,18,25,19.0
7262,3.804,0.526,232.46,0,1,17.0,51,18,26,18.0
7263,3.788,0.522,231.84,0,2,16.0,51,18,27,18.0
7264,3.778,0.516,232.25,0,1,17.0,51,18,28,18.0
7265,2.678,0.136,234.35,0,2,16.0,51,18,29,18.0
7266,2.542,0.06,234.76,0,2,17.0,51,18,30,19.0
7267,2.546,0.062,234.09,0,1,17.0,51,18,31,18.0
7268,2.634,0.056,233.9,0,2,17.0,51,18,32,19.0
7269,2.684,0.062,234.65,0,1,17.0,51,18,33,18.0
7270,2.638,0.054,233.22,0,2,16.0,51,18,34,18.0
7271,2.656,0.058,233.18,0,1,17.0,51,18,35,18.0
7272,2.714,0.052,233.05,0,2,17.0,51,18,36,19.0
7273,2.774,0.058,233.75,0,1,17.0,51,18,37,18.0
7274,2.76,0.054,234.07,0,2,16.0,51,18,38,18.0
7275,2.772,0.058,233.76,0,1,17.0,51,18,39,18.0
7276,2.71,0.054,233.75,0,2,17.0,51,18,40,19.0
7277,2.55,0.06,233.25,0,1,17.0,51,18,41,18.0
7278,1.984,0.052,233.35,0,2,16.0,51,18,42,18.0
7279,1.908,0.052,233.11,0,1,17.0,51,18,43,18.0
7280,1.796,0.05,233.63,0,1,17.0,51,18,44,18.0
7281,1.744,0.056,233.61,0,2,16.0,51,18,45,18.0
7282,1.81,0.14,233.45,0,1,17.0,51,18,46,18.0
7283,1.852,0.18,233.83,0,2,17.0,51,18,47,19.0
7284,1.828,0.176,233.89,0,1,17.0,51,18,48,18.0
7285,1.796,0.088,234.49,0,0,16.0,51,18,49,16.0
7286,1.754,0.062,233.74,0,0,17.0,51,18,50,17.0
7287,1.78,0.066,233.72,0,1,17.0,51,18,51,18.0
7288,1.926,0.062,234.05,0,0,17.0,51,18,52,17.0
7289,1.884,0.064,233.57,0,0,17.0,51,18,53,17.0
7290,1.766,0.064,234.16,0,0,16.0,51,18,54,16.0
7291,1.762,0.064,233.36,0,0,17.0,51,18,55,17.0
7292,1.766,0.066,233.5,0,1,17.0,51,18,56,18.0
7293,1.758,0.062,234.15,0,0,17.0,51,18,57,17.0
7294,1.806,0.076,235.13,0,0,16.0,51,18,58,16.0
7295,1.834,0.164,234.96,0,0,17.0,51,18,59,17.0
7296,1.818,0.132,234.27,0,0,17.0,51,19,0,17.0
7297,1.724,0.0,233.61,0,0,17.0,51,19,1,17.0
7298,1.748,0.0,233.93,0,1,17.0,51,19,2,18.0
7299,1.726,0.0,233.79,0,0,17.0,51,19,3,17.0
7300,1.742,0.0,233.57,0,0,16.0,51,19,4,16.0
7301,1.73,0.0,234.09,0,0,17.0,51,19,5,17.0
7302,1.754,0.0,234.03,0,0,17.0,51,19,6,17.0
7303,1.696,0.0,234.47,0,0,17.0,51,19,7,17.0
7304,1.712,0.052,236.1,0,1,17.0,51,19,8,18.0
7305,1.688,0.056,235.82,0,0,17.0,51,19,9,17.0
7306,1.936,0.0,234.91,0,0,17.0,51,19,10,17.0
7307,1.892,0.0,235.82,0,0,17.0,51,19,11,17.0
7308,1.694,0.054,235.4,0,0,17.0,51,19,12,17.0
7309,1.748,0.066,236.07,0,0,17.0,51,19,13,17.0
7310,1.956,0.126,234.79,0,1,17.0,51,19,14,18.0
7311,1.9,0.108,233.91,0,0,17.0,51,19,15,17.0
7312,1.864,0.106,233.37,0,0,16.0,51,19,16,16.0
7313,1.848,0.102,233.49,0,0,17.0,51,19,17,17.0
7314,1.898,0.114,235.54,0,0,17.0,51,19,18,17.0
7315,1.844,0.068,235.9,0,0,17.0,51,19,19,17.0
7316,2.286,0.05,236.04,0,1,17.0,51,19,20,18.0
7317,2.598,0.056,236.11,0,0,17.0,51,19,21,17.0
7318,2.142,0.048,236.7,0,0,17.0,51,19,22,17.0
7319,1.884,0.0,234.84,0,0,17.0,51,19,23,17.0
7320,2.128,0.0,234.18,0,0,17.0,51,19,24,17.0
7321,2.23,0.0,233.9,0,0,17.0,51,19,25,17.0
7322,2.32,0.134,233.8,0,1,17.0,51,19,26,18.0
7323,2.332,0.136,234.1,0,0,16.0,51,19,27,16.0
7324,2.32,0.134,234.74,0,0,17.0,51,19,28,17.0
7325,2.334,0.138,234.57,0,0,17.0,51,19,29,17.0
7326,2.316,0.136,234.78,0,0,17.0,51,19,30,17.0
7327,2.328,0.138,234.41,0,1,17.0,51,19,31,18.0
7328,2.318,0.134,235.0,0,0,17.0,51,19,32,17.0
7329,2.33,0.138,234.6,0,0,17.0,51,19,33,17.0
7330,2.448,0.128,233.5,0,0,16.0,51,19,34,16.0
7331,2.514,0.132,233.39,0,0,17.0,51,19,35,17.0
7332,2.292,0.13,233.68,0,0,17.0,51,19,36,17.0
7333,2.216,0.134,233.43,0,0,17.0,51,19,37,17.0
7334,2.018,0.142,234.76,0,0,16.0,51,19,38,16.0
7335,2.068,0.162,235.32,0,1,17.0,51,19,39,18.0
7336,2.136,0.082,234.56,0,0,17.0,51,19,40,17.0
7337,1.778,0.0,234.48,0,0,10.0,51,19,41,10.0
7338,1.246,0.0,236.44,0,0,0.0,51,19,42,0.0
7339,1.138,0.0,236.34,0,0,0.0,51,19,43,0.0
7340,1.108,0.0,234.8,0,0,0.0,51,19,44,0.0
7341,1.136,0.0,235.97,0,1,0.0,51,19,45,1.0
7342,1.126,0.0,237.33,0,0,0.0,51,19,46,0.0
7343,1.146,0.046,237.27,0,0,0.0,51,19,47,0.0
7344,1.128,0.0,238.14,0,0,0.0,51,19,48,0.0
7345,1.15,0.05,238.49,0,0,0.0,51,19,49,0.0
7346,1.126,0.046,238.08,0,0,0.0,51,19,50,0.0
7347,1.17,0.048,238.0,0,1,0.0,51,19,51,1.0
7348,3.21,0.092,236.19,19,0,0.0,51,19,52,19.0
7349,4.454,0.2,234.48,38,0,0.0,51,19,53,38.0
7350,4.242,0.226,234.16,37,0,0.0,51,19,54,37.0
7351,4.246,0.23,234.5,37,0,0.0,51,19,55,37.0
7352,4.34,0.286,234.59,38,0,0.0,51,19,56,38.0
7353,4.34,0.35,234.39,37,1,0.0,51,19,57,38.0
7354,4.414,0.384,234.5,38,0,0.0,51,19,58,38.0
7355,5.854,0.572,232.59,37,0,0.0,51,19,59,37.0
7356,5.406,0.512,233.13,37,0,0.0,51,20,0,37.0
7357,4.6,0.54,234.99,38,0,0.0,51,20,1,38.0
7358,4.62,0.502,235.81,38,1,0.0,51,20,2,39.0
7359,4.532,0.424,235.11,37,0,0.0,51,20,3,37.0
7360,3.388,0.614,235.77,5,0,0.0,51,20,4,5.0
7361,3.79,0.586,233.57,1,0,0.0,51,20,5,1.0
7362,3.962,0.568,233.86,1,0,0.0,51,20,6,1.0
7363,5.614,0.424,230.04,37,0,0.0,51,20,7,37.0
7364,5.296,0.346,228.91,35,1,0.0,51,20,8,36.0
7365,4.232,0.332,231.21,20,0,0.0,51,20,9,20.0
7366,1.938,0.254,233.98,0,0,0.0,51,20,10,0.0
7367,1.748,0.238,232.69,0,0,0.0,51,20,11,0.0
7368,1.764,0.242,232.61,0,0,0.0,51,20,12,0.0
7369,1.756,0.238,233.67,0,0,0.0,51,20,13,0.0
7370,1.77,0.24,233.23,0,1,0.0,51,20,14,1.0
7371,1.748,0.234,233.13,0,0,0.0,51,20,15,0.0
7372,1.77,0.238,233.4,0,0,0.0,51,20,16,0.0
7373,1.724,0.192,233.73,0,0,0.0,51,20,17,0.0
7374,1.678,0.112,233.24,0,0,0.0,51,20,18,0.0
7375,1.66,0.108,233.44,0,0,0.0,51,20,19,0.0
7376,1.67,0.112,232.56,0,1,0.0,51,20,20,1.0
7377,1.666,0.11,233.47,0,0,0.0,51,20,21,0.0
7378,1.692,0.112,233.63,0,0,0.0,51,20,22,0.0
7379,1.674,0.108,233.48,0,0,0.0,51,20,23,0.0
7380,1.704,0.114,234.45,0,0,0.0,51,20,24,0.0
7381,1.68,0.108,234.16,0,0,0.0,51,20,25,0.0
7382,1.702,0.114,234.65,0,1,0.0,51,20,26,1.0
7383,1.67,0.106,234.26,0,0,0.0,51,20,27,0.0
7384,1.628,0.094,234.89,0,0,0.0,51,20,28,0.0
7385,1.644,0.098,234.68,0,0,0.0,51,20,29,0.0
7386,1.622,0.094,234.65,0,0,0.0,51,20,30,0.0
7387,1.656,0.098,235.89,0,1,0.0,51,20,31,1.0
7388,1.634,0.094,235.71,0,0,0.0,51,20,32,0.0
7389,1.66,0.098,236.45,0,0,0.0,51,20,33,0.0
7390,1.694,0.094,236.63,0,0,0.0,51,20,34,0.0
7391,1.926,0.09,235.83,0,0,0.0,51,20,35,0.0
7392,1.688,0.092,235.89,0,0,0.0,51,20,36,0.0
7393,1.722,0.198,235.98,0,1,0.0,51,20,37,1.0
7394,1.72,0.212,236.15,0,2,0.0,51,20,38,2.0
7395,1.788,0.29,235.61,0,1,0.0,51,20,39,1.0
7396,2.128,0.382,234.82,0,1,0.0,51,20,40,1.0
7397,2.224,0.444,234.72,0,2,0.0,51,20,41,2.0
7398,2.24,0.452,236.12,0,1,0.0,51,20,42,1.0
7399,2.142,0.392,236.86,0,2,0.0,51,20,43,2.0
7400,2.116,0.31,236.14,0,1,0.0,51,20,44,1.0
7401,3.086,0.3,235.39,0,1,18.0,51,20,45,19.0
7402,3.328,0.294,234.96,0,2,17.0,51,20,46,19.0
7403,3.008,0.3,234.97,0,1,18.0,51,20,47,19.0
7404,2.814,0.294,234.38,0,1,17.0,51,20,48,18.0
7405,3.166,0.334,232.56,0,2,17.0,51,20,49,19.0
7406,2.682,0.304,233.73,0,1,16.0,51,20,50,17.0
7407,2.152,0.254,233.28,0,1,17.0,51,20,51,18.0
7408,2.164,0.258,233.97,0,2,17.0,51,20,52,19.0
7409,2.198,0.264,235.73,0,1,17.0,51,20,53,18.0
7410,2.402,0.262,236.01,0,1,17.0,51,20,54,18.0
7411,2.424,0.26,235.86,0,1,17.0,51,20,55,18.0
7412,2.4,0.176,236.41,0,2,17.0,51,20,56,19.0
7413,2.268,0.138,236.72,0,1,17.0,51,20,57,18.0
7414,2.224,0.14,236.81,0,1,18.0,51,20,58,19.0
7415,2.24,0.138,236.04,0,1,17.0,51,20,59,18.0
7416,2.314,0.14,236.56,0,2,17.0,51,21,0,19.0
7417,1.912,0.078,236.85,0,0,17.0,51,21,1,17.0
7418,1.858,0.0,237.07,0,0,17.0,51,21,2,17.0
7419,1.868,0.0,237.72,0,0,18.0,51,21,3,18.0
7420,1.934,0.0,237.29,0,0,17.0,51,21,4,17.0
7421,1.974,0.0,237.41,0,0,17.0,51,21,5,17.0
7422,1.982,0.0,237.95,0,0,18.0,51,21,6,18.0
7423,1.986,0.0,238.25,0,0,17.0,51,21,7,17.0
7424,1.98,0.0,237.91,0,0,17.0,51,21,8,17.0
7425,1.978,0.0,237.74,0,0,18.0,51,21,9,18.0
7426,1.918,0.0,236.63,0,0,17.0,51,21,10,17.0
7427,1.864,0.0,237.01,0,0,17.0,51,21,11,17.0
7428,1.876,0.0,237.76,0,0,17.0,51,21,12,17.0
7429,1.89,0.0,238.7,0,0,18.0,51,21,13,18.0
7430,1.884,0.0,238.32,0,0,17.0,51,21,14,17.0
7431,1.878,0.0,237.88,0,0,17.0,51,21,15,17.0
7432,1.872,0.0,237.55,0,0,18.0,51,21,16,18.0
7433,1.878,0.0,237.97,0,0,17.0,51,21,17,17.0
7434,1.682,0.0,238.05,0,0,17.0,51,21,18,17.0
7435,1.364,0.0,238.12,0,0,18.0,51,21,19,18.0
7436,1.406,0.088,237.47,0,0,17.0,51,21,20,17.0
7437,1.392,0.084,236.59,0,0,17.0,51,21,21,17.0
7438,1.402,0.088,237.72,0,0,18.0,51,21,22,18.0
7439,1.406,0.09,238.27,0,0,17.0,51,21,23,17.0
7440,1.4,0.088,237.81,0,0,17.0,51,21,24,17.0
7441,1.406,0.092,238.48,0,0,18.0,51,21,25,18.0
7442,1.44,0.116,238.56,0,0,17.0,51,21,26,17.0
7443,1.478,0.192,238.48,0,0,18.0,51,21,27,18.0
7444,1.48,0.194,238.76,0,0,17.0,51,21,28,17.0
7445,1.178,0.194,238.21,0,0,13.0,51,21,29,13.0
7446,0.428,0.204,238.88,0,0,0.0,51,21,30,0.0
7447,0.428,0.206,239.12,0,0,0.0,51,21,31,0.0
7448,0.41,0.206,239.08,0,0,0.0,51,21,32,0.0
7449,0.364,0.21,239.93,0,0,0.0,51,21,33,0.0
7450,0.362,0.208,239.39,0,0,0.0,51,21,34,0.0
7451,0.344,0.18,237.45,0,0,0.0,51,21,35,0.0
7452,0.22,0.0,237.3,0,0,0.0,51,21,36,0.0
7453,0.196,0.0,238.11,0,0,0.0,51,21,37,0.0
7454,0.194,0.0,238.22,0,0,0.0,51,21,38,0.0
7455,0.196,0.0,238.61,0,0,0.0,51,21,39,0.0
7456,0.196,0.0,238.52,0,0,0.0,51,21,40,0.0
7457,0.196,0.0,238.49,0,0,0.0,51,21,41,0.0
7458,0.196,0.0,238.61,0,0,0.0,51,21,42,0.0
7459,0.196,0.0,238.81,0,0,0.0,51,21,43,0.0
7460,0.194,0.0,237.88,0,0,0.0,51,21,44,0.0
